item_id	kind	donor_crate	donor_path	status	successor_location	evidence	rationale
api:engine-rs/crates/state/core-scene/src/transform.rs:35:norm_squared	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: fn:norm_squared.
api:engine-rs/crates/state/core-scene/src/transform.rs:52:SceneTransform	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: struct:SceneTransform.
api:engine-rs/crates/state/core-scene/src/transform.rs:66:new	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: fn:new.
api:engine-rs/crates/state/core-scene/src/transform.rs:77:compose	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: fn:compose.
api:engine-rs/crates/state/core-scene/src/transform.rs:98:validate	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: fn:validate.
api:engine-rs/crates/state/core-scene/src/transform.rs:154:TransformInvalid	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: enum:TransformInvalid.
api:engine-rs/crates/state/core-scene/src/transform.rs:169:label	api	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact api item: fn:label.
test:engine-rs/crates/state/core-scene/src/transform.rs:identity_is_valid	test	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact test item: identity_is_valid.
test:engine-rs/crates/state/core-scene/src/transform.rs:rejects_non_finite_and_zero_scale	test	core-scene	engine-rs/crates/state/core-scene/src/transform.rs	adapted	rust/crates/entity-state/src/value.rs rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Scenes reuse the successor full transform and quaternion types, composition, finite/range/unit validation, and parent-derived world transforms rather than defining a competing transform family. Exact test item: rejects_non_finite_and_zero_scale.
file:engine-rs/crates/state/core-scene/src/validate.rs	file	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact file item: -.
api:engine-rs/crates/state/core-scene/src/validate.rs:19:SceneValidationError	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: enum:SceneValidationError.
api:engine-rs/crates/state/core-scene/src/validate.rs:75:label	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: fn:label.
api:engine-rs/crates/state/core-scene/src/validate.rs:101:SceneValidationReport	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: struct:SceneValidationReport.
api:engine-rs/crates/state/core-scene/src/validate.rs:107:is_ok	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: fn:is_ok.
api:engine-rs/crates/state/core-scene/src/validate.rs:113:validate	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: fn:validate.
api:engine-rs/crates/state/core-scene/src/validate.rs:360:composed_world_transforms	api	core-scene	engine-rs/crates/state/core-scene/src/validate.rs	adapted	rust/crates/authored-scene/src/validation.rs	rust/crates/authored-scene/tests/authored_scene.rs	Complete classified validation covers schemas, trees, transforms, asset declarations and kinds, lights, markers, instances, bootstrap bindings, paths, cycles, and supported voxel transforms. Exact api item: fn:composed_world_transforms.
file:engine-rs/crates/state/core-scene/tests/bootstrap.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:bootstrap_from_valid_scene_is_deterministic	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: bootstrap_from_valid_scene_is_deterministic.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:invalid_scene_fails_before_producing_a_world	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: invalid_scene_fails_before_producing_a_world.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:unsupported_schema_version_fails_closed	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: unsupported_schema_version_fails_closed.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:replay_sees_one_bootstrap_unit	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: replay_sees_one_bootstrap_unit.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:ecrp_project_bundle_scene_bootstrap_seeds_session_capability_state	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: ecrp_project_bundle_scene_bootstrap_seeds_session_capability_state.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:runtime_transform_diverges_without_mutating_scene_document	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: runtime_transform_diverges_without_mutating_scene_document.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:runtime_created_entity_has_no_scene_provenance	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: runtime_created_entity_has_no_scene_provenance.
test:engine-rs/crates/state/core-scene/tests/bootstrap.rs:allocation_order_is_canonical_regardless_of_input_order	test	core-scene	engine-rs/crates/state/core-scene/tests/bootstrap.rs	adapted	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Deterministic allocations, complete reference failures, one-revision admission, and non-mutation on rejection have direct successor regressions without replay evidence. Exact test item: allocation_order_is_canonical_regardless_of_input_order.
file:engine-rs/crates/state/core-scene/tests/entity_instances.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/entity_instances.rs	adapted	rust/crates/authored-scene/tests/authored_scene.rs	rust/crates/authored-scene/tests/authored_scene.rs	Typed entity-definition and prefab references, instance identities, markers, resolution context, and marker-relative world placement remain covered. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/entity_instances.rs:schema_four_markers_and_seeded_entity_instances_round_trip_canonically	test	core-scene	engine-rs/crates/state/core-scene/tests/entity_instances.rs	adapted	rust/crates/authored-scene/tests/authored_scene.rs	rust/crates/authored-scene/tests/authored_scene.rs	Typed entity-definition and prefab references, instance identities, markers, resolution context, and marker-relative world placement remain covered. Exact test item: schema_four_markers_and_seeded_entity_instances_round_trip_canonically.
test:engine-rs/crates/state/core-scene/tests/entity_instances.rs:legacy_demo_shape_has_a_distinct_migration_error	test	core-scene	engine-rs/crates/state/core-scene/tests/entity_instances.rs	adapted	rust/crates/authored-scene/tests/authored_scene.rs	rust/crates/authored-scene/tests/authored_scene.rs	Typed entity-definition and prefab references, instance identities, markers, resolution context, and marker-relative world placement remain covered. Exact test item: legacy_demo_shape_has_a_distinct_migration_error.
test:engine-rs/crates/state/core-scene/tests/entity_instances.rs:resolved_bootstrap_is_atomic_and_retains_local_and_world_placement	test	core-scene	engine-rs/crates/state/core-scene/tests/entity_instances.rs	adapted	rust/crates/authored-scene/tests/authored_scene.rs	rust/crates/authored-scene/tests/authored_scene.rs	Typed entity-definition and prefab references, instance identities, markers, resolution context, and marker-relative world placement remain covered. Exact test item: resolved_bootstrap_is_atomic_and_retains_local_and_world_placement.
test:engine-rs/crates/state/core-scene/tests/entity_instances.rs:duplicate_instance_and_catalog_bindings_are_classified	test	core-scene	engine-rs/crates/state/core-scene/tests/entity_instances.rs	adapted	rust/crates/authored-scene/tests/authored_scene.rs	rust/crates/authored-scene/tests/authored_scene.rs	Typed entity-definition and prefab references, instance identities, markers, resolution context, and marker-relative world placement remain covered. Exact test item: duplicate_instance_and_catalog_bindings_are_classified.
file:engine-rs/crates/state/core-scene/tests/golden.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/golden.rs	adapted	rust/crates/authored-scene/src/codec.rs	rust/crates/authored-scene/tests/authored_scene.rs	Canonical round trips, strict nested decoding, semantic rejection, and trailing-input behavior are asserted structurally rather than by proof dumps. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/golden.rs:canonical_encoding_matches_committed_golden	test	core-scene	engine-rs/crates/state/core-scene/tests/golden.rs	adapted	rust/crates/authored-scene/src/codec.rs	rust/crates/authored-scene/tests/authored_scene.rs	Canonical round trips, strict nested decoding, semantic rejection, and trailing-input behavior are asserted structurally rather than by proof dumps. Exact test item: canonical_encoding_matches_committed_golden.
test:engine-rs/crates/state/core-scene/tests/golden.rs:committed_golden_decodes_validates_and_round_trips	test	core-scene	engine-rs/crates/state/core-scene/tests/golden.rs	adapted	rust/crates/authored-scene/src/codec.rs	rust/crates/authored-scene/tests/authored_scene.rs	Canonical round trips, strict nested decoding, semantic rejection, and trailing-input behavior are asserted structurally rather than by proof dumps. Exact test item: committed_golden_decodes_validates_and_round_trips.
test:engine-rs/crates/state/core-scene/tests/golden.rs:invalid_cycle_fixture_is_classified_and_unbuildable	test	core-scene	engine-rs/crates/state/core-scene/tests/golden.rs	adapted	rust/crates/authored-scene/src/codec.rs	rust/crates/authored-scene/tests/authored_scene.rs	Canonical round trips, strict nested decoding, semantic rejection, and trailing-input behavior are asserted structurally rather than by proof dumps. Exact test item: invalid_cycle_fixture_is_classified_and_unbuildable.
test:engine-rs/crates/state/core-scene/tests/golden.rs:bootstrap_summary_matches_committed_golden	test	core-scene	engine-rs/crates/state/core-scene/tests/golden.rs	adapted	rust/crates/authored-scene/src/codec.rs	rust/crates/authored-scene/tests/authored_scene.rs	Canonical round trips, strict nested decoding, semantic rejection, and trailing-input behavior are asserted structurally rather than by proof dumps. Exact test item: bootstrap_summary_matches_committed_golden.
file:engine-rs/crates/state/core-scene/tests/lights.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/lights.rs:all_stored_light_kinds_round_trip_canonically	test	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact test item: all_stored_light_kinds_round_trip_canonically.
test:engine-rs/crates/state/core-scene/tests/lights.rs:stored_light_validation_classifies_values_and_scale	test	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact test item: stored_light_validation_classifies_values_and_scale.
test:engine-rs/crates/state/core-scene/tests/lights.rs:light_nodes_require_an_explicit_v2_document_without_migrating_v1	test	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact test item: light_nodes_require_an_explicit_v2_document_without_migrating_v1.
test:engine-rs/crates/state/core-scene/tests/lights.rs:scene_decode_rejects_unknown_nested_light_fields	test	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact test item: scene_decode_rejects_unknown_nested_light_fields.
test:engine-rs/crates/state/core-scene/tests/lights.rs:typed_light_edit_changes_hash_and_preserves_node_identity	test	core-scene	engine-rs/crates/state/core-scene/tests/lights.rs	adapted	rust/crates/authored-scene/src/light.rs rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	All authored light variants and validation remain available, and admission exposes typed world-space light plans for rendering consumers. Exact test item: typed_light_edit_changes_hash_and_preserves_node_identity.
file:engine-rs/crates/state/core-scene/tests/proposed_edits.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:base_document_is_valid	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: base_document_is_valid.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_add_group_node_is_accepted	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_add_group_node_is_accepted.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_add_static_mesh_node_is_accepted	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_add_static_mesh_node_is_accepted.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_duplicate_id_add_is_rejected	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_duplicate_id_add_is_rejected.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_reparent_to_absent_parent_is_rejected	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_reparent_to_absent_parent_is_rejected.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_reparent_forming_a_cycle_is_rejected	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_reparent_forming_a_cycle_is_rejected.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_wrong_kind_asset_is_rejected	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_wrong_kind_asset_is_rejected.
test:engine-rs/crates/state/core-scene/tests/proposed_edits.rs:proposed_set_invalid_transform_is_rejected	test	core-scene	engine-rs/crates/state/core-scene/tests/proposed_edits.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Validated add, reparent, asset, and transform proposals become direct typed scene edits with ordinary optimistic revisions. Exact test item: proposed_set_invalid_transform_is_rejected.
file:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:snapshot_projects_scene_objects_not_render_handles	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: snapshot_projects_scene_objects_not_render_handles.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:rename_uses_expected_snapshot_and_returns_new_snapshot	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: rename_uses_expected_snapshot_and_returns_new_snapshot.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:stale_snapshot_is_rejected_before_mutation	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: stale_snapshot_is_rejected_before_mutation.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:create_and_delete_subtree_are_validated_authority_commands	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: create_and_delete_subtree_are_validated_authority_commands.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:reparent_cycle_is_rejected_with_invalid_after_classification	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: reparent_cycle_is_rejected_with_invalid_after_classification.
test:engine-rs/crates/state/core-scene/tests/scene_object_commands.rs:blank_label_is_rejected_without_a_private_edit_path	test	core-scene	engine-rs/crates/state/core-scene/tests/scene_object_commands.rs	adapted	rust/crates/authored-scene/src/edit.rs	rust/crates/authored-scene/tests/authored_scene.rs	Object read models, stale writes, subtree deletion, blank labels, cycles, selection, and atomic failure behavior have successor coverage. Exact test item: blank_label_is_rejected_without_a_private_edit_path.
file:engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	adapted	rust/crates/authored-scene/src/admission.rs rust/crates/entity-state/src/model.rs	rust/crates/authored-scene/tests/authored_scene.rs	Every admitted scene node still has a transform and hierarchical world pose in EntityState; SpatialSession hashes and replay-only assertions are excluded. Exact file item: -.
test:engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs:runtime_created_entities_always_have_a_transform	test	core-scene	engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	adapted	rust/crates/authored-scene/src/admission.rs rust/crates/entity-state/src/model.rs	rust/crates/authored-scene/tests/authored_scene.rs	Every admitted scene node still has a transform and hierarchical world pose in EntityState; SpatialSession hashes and replay-only assertions are excluded. Exact test item: runtime_created_entities_always_have_a_transform.
test:engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs:bootstrapped_world_satisfies_the_invariant	test	core-scene	engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	adapted	rust/crates/authored-scene/src/admission.rs rust/crates/entity-state/src/model.rs	rust/crates/authored-scene/tests/authored_scene.rs	Every admitted scene node still has a transform and hierarchical world pose in EntityState; SpatialSession hashes and replay-only assertions are excluded. Exact test item: bootstrapped_world_satisfies_the_invariant.
test:engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs:empty_spatial_session_hash_does_not_panic_and_is_stable	test	core-scene	engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	adapted	rust/crates/authored-scene/src/admission.rs rust/crates/entity-state/src/model.rs	rust/crates/authored-scene/tests/authored_scene.rs	Every admitted scene node still has a transform and hierarchical world pose in EntityState; SpatialSession hashes and replay-only assertions are excluded. Exact test item: empty_spatial_session_hash_does_not_panic_and_is_stable.
test:engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs:set_transform_preserves_the_invariant_and_changes_the_hash	test	core-scene	engine-rs/crates/state/core-scene/tests/spatial_session_invariant.rs	adapted	rust/crates/authored-scene/src/admission.rs rust/crates/entity-state/src/model.rs	rust/crates/authored-scene/tests/authored_scene.rs	Every admitted scene node still has a transform and hierarchical world pose in EntityState; SpatialSession hashes and replay-only assertions are excluded. Exact test item: set_transform_preserves_the_invariant_and_changes_the_hash.
file:engine-rs/crates/state/core-scene/tests/support/bootstrap_summary_fmt.rs	file	core-scene	engine-rs/crates/state/core-scene/tests/support/bootstrap_summary_fmt.rs	obsolete	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Text summary formatting existed only as proof scaffolding; typed admission receipts are the successor inspection surface. Exact file item: -.
api:engine-rs/crates/state/core-scene/tests/support/bootstrap_summary_fmt.rs:11:render	api	core-scene	engine-rs/crates/state/core-scene/tests/support/bootstrap_summary_fmt.rs	obsolete	rust/crates/authored-scene/src/admission.rs	rust/crates/authored-scene/tests/authored_scene.rs	Text summary formatting existed only as proof scaffolding; typed admission receipts are the successor inspection surface. Exact api item: fn:render.
file:engine-rs/crates/protocol/protocol-assets/Cargo.toml	file	protocol-assets	engine-rs/crates/protocol/protocol-assets/Cargo.toml	adapted	rust/crates/asset-catalog/Cargo.toml	cargo test -p asset-catalog	The separate protocol crate is consolidated into the behavior owner. Exact file item: -.
file:engine-rs/crates/protocol/protocol-assets/src/lib.rs	file	protocol-assets	engine-rs/crates/protocol/protocol-assets/src/lib.rs	adapted	rust/crates/asset-catalog/src/codec.rs rust/crates/asset-catalog/src/validation.rs rust/crates/asset-catalog/src/lock.rs	rust/crates/asset-catalog/tests/asset_catalog.rs	Stored references, catalog/material/lock shapes, stable diagnostic codes, and fallback semantics are exposed narrowly by the owning crate without global vocabulary tables or code generation. Exact file item: -.
api:engine-rs/crates/protocol/protocol-assets/src/lib.rs:33:ASSET_KINDS	api	protocol-assets	engine-rs/crates/protocol/protocol-assets/src/lib.rs	adapted	rust/crates/asset-catalog/src/codec.rs rust/crates/asset-catalog/src/validation.rs rust/crates/asset-catalog/src/lock.rs	rust/crates/asset-catalog/tests/asset_catalog.rs	Stored references, catalog/material/lock shapes, stable diagnostic codes, and fallback semantics are exposed narrowly by the owning crate without global vocabulary tables or code generation. Exact api item: const:ASSET_KINDS.
api:engine-rs/crates/protocol/protocol-assets/src/lib.rs:49:CATALOG_VALIDATION_CODES	api	protocol-assets	engine-rs/crates/protocol/protocol-assets/src/lib.rs	adapted	rust/crates/asset-catalog/src/codec.rs rust/crates/asset-catalog/src/validation.rs rust/crates/asset-catalog/src/lock.rs	rust/crates/asset-catalog/tests/asset_catalog.rs	Stored references, catalog/material/lock shapes, stable diagnostic codes, and fallback semantics are exposed narrowly by the owning crate without global vocabulary tables or code generation. Exact api item: const:CATALOG_VALIDATION_CODES.
